Episode,Total Reward,Total Cost,Invalid Actions,Epsilon,Cell Index,Action Type,Reward,Energy Output,Unmet Demand
,,,,,2944,wind,0,30668247,31452208
,,,,,11130,wind,0,30722076,31413747
,,,,,3155,wind,0,30757952,31383280
,,,,,11237,wind,0,30807857,31347649
,,,,,3530,solar,0,31303377,31228729
,,,,,4128,wind,0,31351424,31186624
,,,,,7543,wind,-2,31351424,31186624
,,,,,9662,wind,0,31381980,31164838
,,,,,11640,wind,0,31404277,31149081
,,,,,7930,wind,-2,31404277,31149081
,,,,,3624,wind,0,31441905,31115871
,,,,,3644,solar,0,31916810,31006234
,,,,,11946,solar,0,32396370,30877241
,,,,,11245,wind,0,32437684,30847763
,,,,,11847,solar,0,32915059,30719359
,,,,,10921,solar,0,33446584,30576458
,,,,,11240,solar,0,33917879,30450629
,,,,,8418,wind,0,33960462,30418950
,,,,,13316,solar,0,34513077,30268741
,,,,,2732,wind,0,34540470,30244256
,,,,,12559,wind,0,34564361,30228604
,,,,,3344,wind,0,34625971,30174847
,,,,,13837,wind,0,34649186,30158796
,,,,,16631,wind,0,34698860,30122586
,,,,,6427,wind,0,34743259,30086362
,,,,,9950,wind,0,34813914,30035741
,,,,,15524,solar,0,35308389,29920782
,,,,,10144,wind,0,35376162,29872244
,,,,,15230,wind,0,35412147,29848422
,,,,,12853,solar,0,35896837,29758316
,,,,,5229,wind,0,35964885,29700727
,,,,,15860,solar,0,36480735,29607887
,,,,,10843,solar,-2,36480735,29607887
,,,,,16044,wind,0,36520341,29580466
,,,,,14727,solar,0,36991351,29494347
,,,,,6138,wind,0,37031409,29462670
,,,,,6250,wind,0,37061829,29440457
,,,,,18353,wind,-2,37061829,29440457
,,,,,11734,solar,0,37552504,29348923
,,,,,10022,wind,0,37603103,29312678
,,,,,14719,wind,0,37643226,29284106
,,,,,9965,wind,-2,37643226,29284106
,,,,,4440,wind,0,37681673,29251126
,,,,,4524,wind,0,37729357,29210504
,,,,,13553,wind,-2,37729357,29210504
,,,,,14344,solar,-2,37729357,29210504
,,,,,13050,wind,0,37735738,29207121
,,,,,7624,wind,0,37771847,29178503
,,,,,2872,solar,0,38296152,29091003
,,,,,10266,wind,-2,38296152,29091003
,,,,,5722,solar,-2,38296152,29091003
,,,,,7119,wind,0,38330841,29065421
,,,,,11425,wind,0,38417875,29006300
,,,,,11769,solar,0,38935055,28913769
,,,,,11552,wind,-2,38935055,28913769
,,,,,6527,wind,0,38991259,28869542
,,,,,3958,wind,0,39079498,28798549
,,,,,6541,wind,0,39120021,28766513
,,,,,6230,solar,0,39586091,28680116
,,,,,5734,solar,0,40054726,28594531
,,,,,11557,solar,0,40543311,28505209
,,,,,4822,solar,0,41081011,28411913
,,,,,7737,wind,0,41118327,28382361
,,,,,4721,wind,0,41168692,28339515
,,,,,15531,solar,0,41654142,28251879
,,,,,10439,solar,-2,41654142,28251879
,,,,,11754,wind,0,41701462,28222126
,,,,,4459,solar,0,42203062,28136971
,,,,,13133,solar,0,42702192,28060845
,,,,,14240,wind,0,42709010,28057217
,,,,,10642,wind,-2,42709010,28057217
,,,,,2722,solar,0,43235405,28001812
,,,,,15035,wind,0,43252879,27991551
,,,,,3136,wind,-2,43252879,27991551
,,,,,11536,wind,0,43292337,27967141
,,,,,13749,wind,0,43306120,27959859
,,,,,2945,wind,0,43346946,27926445
,,,,,5843,wind,0,43396706,27889789
,,,,,3447,wind,0,43444578,27850815
,,,,,11340,wind,0,43491536,27821725
,,,,,12716,wind,0,43574849,27765781
,,,,,2524,wind,0,43625253,27722857
,,,,,4938,wind,-2,43625253,27722857
,,,,,4839,wind,-2,43625253,27722857
,,,,,12436,wind,-2,43625253,27722857
,,,,,13462,wind,0,43650704,27708632
,,,,,16256,wind,-2,43650704,27708632
,,,,,15624,solar,0,44148599,27646127
,,,,,12744,solar,0,44638704,27586040
,,,,,12045,solar,0,45119404,27526800
,,,,,13818,wind,-2,45119404,27526800
,,,,,3941,wind,0,45182250,27475915
,,,,,6339,wind,-2,45182250,27475915
,,,,,13743,wind,-2,45182250,27475915
,,,,,4026,solar,0,45699810,27421196
,,,,,7334,solar,0,46151250,27368570
,,,,,11134,wind,0,46267044,27296529
,,,,,5455,wind,-2,46267044,27296529
,,,,,2569,wind,0,46379497,27206154
,,,,,5846,solar,0,46865707,27154286
,,,,,1756,wind,0,46909976,27118218
,,,,,12361,solar,0,47407301,27057638
,,,,,15861,wind,0,47453926,27030995
,,,,,5649,solar,0,47941466,26979069
,,,,,11148,wind,0,48010908,26935948
,,,,,12439,wind,0,48039612,26918297
,,,,,5720,wind,0,48071101,26896603
,,,,,7231,wind,0,48099586,26875362
,,,,,4728,wind,0,48169282,26819009
,,,,,3743,wind,0,48211520,26784474
,,,,,2762,solar,-2,48211520,26784474
,,,,,11338,wind,0,48247416,26762304
,,,,,8648,solar,0,48713581,26709005
,,,,,16632,solar,0,49242351,26643462
,,,,,5036,solar,0,49714216,26593228
,,,,,9746,wind,-2,49714216,26593228
,,,,,8450,wind,-2,49714216,26593228
,,,,,16052,wind,0,49780037,26552425
,,,,,6330,wind,0,49830081,26515561
,,,,,4920,solar,0,50370156,26474686
,,,,,11730,solar,0,50865866,26441564
,,,,,11030,wind,-2,50865866,26441564
,,,,,2832,wind,0,50893433,26419507
,,,,,7942,wind,0,50926498,26396085
,,,,,2846,wind,-2,50926498,26396085
,,,,,10438,solar,-2,50926498,26396085
,,,,,2345,wind,-2,50926498,26396085
,,,,,8749,solar,0,51393898,26366977
,,,,,6146,wind,-2,51393898,26366977
,,,,,11930,wind,-2,51393898,26366977
,,,,,13461,solar,0,51893503,26333339
,,,,,2460,solar,0,52392633,26305074
,,,,,17042,wind,0,52419334,26289080
,,,,,10322,solar,0,52950669,26253983
,,,,,10238,solar,0,53421109,26222399
,,,,,13148,wind,0,53454983,26202734
,,,,,9326,wind,0,53490470,26180589
,,,,,16032,wind,0,53520517,26162512
,,,,,5338,solar,0,53990957,26133314
,,,,,2456,solar,0,54483247,26105271
,,,,,10031,wind,0,54647729,26002637
,,,,,14727,solar,-2,54647729,26002637
,,,,,5042,wind,0,54734580,25935538
,,,,,10546,wind,-2,54734580,25935538
,,,,,3130,wind,-2,54734580,25935538
,,,,,4337,wind,-2,54734580,25935538
,,,,,8023,solar,0,55265630,25901522
,,,,,10033,wind,0,55362591,25841026
,,,,,11753,wind,0,55400914,25820798
,,,,,12734,wind,0,55439871,25798125
,,,,,8022,wind,0,55465836,25781935
,,,,,16053,wind,0,55516578,25752453
,,,,,11929,wind,-2,55516578,25752453
,,,,,12559,solar,-2,55516578,25752453
,,,,,17847,wind,0,55545508,25735072
,,,,,4541,wind,0,55573675,25712565
,,,,,16133,wind,0,55607003,25692512
,,,,,12342,wind,-2,55607003,25692512
,,,,,11148,wind,-2,55607003,25692512
,,,,,17843,wind,-2,55607003,25692512
,,,,,10434,wind,0,55691058,25640052
,,,,,7121,wind,0,55753710,25596163
,,,,,9653,wind,-2,55753710,25596163
,,,,,9250,wind,0,55758965,25593489
,,,,,14763,wind,0,55794223,25574775
,,,,,4818,wind,0,55849545,25537353
,,,,,2649,wind,0,55876896,25515890
,,,,,14931,wind,0,55912059,25495980
,,,,,12032,solar,0,56401879,25463633
,,,,,4359,wind,0,56474348,25410438
,,,,,5454,wind,0,56518271,25382347
,,,,,5237,wind,-2,56518271,25382347
,,,,,12161,wind,0,56544720,25368617
,,,,,12035,solar,-2,56544720,25368617
,,,,,7451,wind,-2,56544720,25368617
,,,,,8045,wind,0,56721751,25258176
,,,,,5922,wind,0,56756195,25233805
,,,,,7522,wind,0,56771868,25222318
,,,,,16944,wind,0,56803179,25203471
,,,,,5149,solar,0,57292809,25175186
33,96.38488437231854,-2048240.9291769927,65,0.31979673613831794,,,,,
,,,,,10228,wind,0,53968,57133531
,,,,,5137,wind,0,130744,57056755
,,,,,3643,wind,0,164779,57022720
,,,,,12436,wind,0,205370,56982129
,,,,,11041,wind,0,298145,56889354
,,,,,6749,wind,0,319608,56867891
,,,,,14520,wind,0,379357,56808142
,,,,,12248,wind,0,385091,56802408
,,,,,10618,solar,0,931246,56256253
,,,,,10618,solar,-2,931246,56256253
,,,,,13418,solar,0,1470371,55717128
,,,,,5143,wind,0,1498981,55688518
,,,,,16059,wind,0,1536780,55650719
,,,,,8418,wind,0,1579363,55608136
,,,,,8450,solar,0,2048948,55138551
,,,,,10029,wind,0,2137209,55050290
,,,,,5468,wind,0,2205797,54981702
,,,,,4833,wind,0,2322522,54864977
,,,,,5434,wind,0,2386873,54800626
,,,,,12519,wind,0,2443601,54743898
,,,,,18054,wind,0,2508448,54679051
,,,,,13749,wind,0,2522232,54665267
,,,,,4146,wind,0,2547524,54639975
,,,,,9366,wind,0,2589107,54598392
,,,,,2844,wind,0,2610799,54576700
,,,,,10846,wind,0,2670419,54517080
,,,,,4934,wind,0,2771676,54415823
,,,,,2052,wind,0,2838215,54349284
,,,,,13837,wind,0,2861430,54326069
,,,,,12060,solar,0,3354100,53833399
,,,,,5345,wind,0,3380325,53807174
,,,,,2855,wind,0,3409039,53778460
,,,,,11425,solar,0,3915294,53272205
,,,,,2251,solar,0,4418319,52769180
,,,,,12335,solar,0,4903009,52284490
,,,,,10529,wind,0,4986885,52200614
,,,,,14721,wind,0,5056711,52130788
,,,,,3060,wind,0,5101693,52085806
,,,,,2550,solar,0,5599778,51587721
,,,,,12640,wind,0,5658557,51528942
,,,,,11640,solar,0,6136977,51050522
,,,,,9648,wind,0,6146027,51041472
,,,,,11158,wind,0,6168928,51018571
,,,,,12945,wind,0,6206817,50980682
,,,,,15354,solar,0,6702147,50485352
,,,,,16260,wind,0,6750543,50436956
,,,,,17444,solar,0,7253948,49933551
,,,,,15359,solar,0,7761913,49425586
,,,,,7236,wind,0,7811134,49376365
,,,,,5336,wind,0,7875981,49311518
,,,,,12929,wind,0,7951481,49236018
,,,,,2556,wind,0,7991337,49196162
,,,,,6125,solar,0,8504527,48682972
,,,,,7930,wind,0,8567816,48619683
,,,,,13934,wind,0,8608796,48578703
,,,,,8022,solar,0,9147066,48040433
,,,,,6436,wind,0,9173583,48013916
,,,,,14545,solar,0,9674898,47512601
,,,,,15526,solar,0,10161963,47025536
,,,,,12146,solar,0,10645798,46541701
,,,,,12523,wind,0,10683401,46504098
,,,,,4437,solar,0,11144911,46042588
,,,,,14244,wind,0,11148421,46039078
,,,,,12423,wind,0,11190226,45997273
,,,,,5543,wind,0,11217446,45970053
,,,,,9025,wind,0,11253328,45934171
,,,,,15456,wind,0,11272848,45914651
,,,,,7734,wind,0,11294295,45893204
,,,,,16436,wind,0,11323070,45864429
,,,,,13623,solar,0,11815645,45371854
,,,,,8234,wind,0,11910764,45276735
,,,,,4732,wind,0,11961504,45225995
,,,,,10343,wind,0,12013484,45174015
,,,,,11054,wind,0,12040311,45147188
,,,,,4741,wind,0,12072286,45115213
,,,,,14932,solar,0,12553366,44634133
,,,,,8249,wind,0,12578524,44608975
,,,,,3852,wind,0,12601497,44586002
,,,,,15537,wind,0,12626995,44560504
,,,,,5729,wind,0,12658699,44528800
,,,,,3661,solar,0,13160489,44027010
,,,,,2755,wind,0,13199960,43987539
,,,,,5819,wind,0,13266532,43920967
,,,,,6331,wind,0,13296757,43890742
,,,,,11551,wind,0,13340310,43847189
,,,,,15428,wind,0,13365396,43822103
,,,,,10266,wind,0,13406803,43780696
,,,,,13723,wind,0,13523551,43663948
,,,,,5230,wind,0,13552834,43634665
,,,,,2253,wind,0,13602334,43585165
,,,,,5323,solar,0,14139844,43047655
,,,,,10228,wind,-2,14139844,43047655
,,,,,10642,wind,0,14249963,42937536
,,,,,15725,solar,0,14747763,42439736
,,,,,11041,wind,-2,14747763,42439736
,,,,,15436,wind,0,14767249,42420250
,,,,,2858,wind,0,14789002,42398497
,,,,,12035,wind,0,14794944,42392555
,,,,,6021,wind,0,14861878,42325621
,,,,,15724,solar,0,15362243,41825256
,,,,,10238,wind,0,15450239,41737260
,,,,,17040,wind,0,15506102,41681397
,,,,,11847,solar,0,15983477,41204022
,,,,,13955,wind,0,16002877,41184622
,,,,,4644,wind,0,16020639,41166860
,,,,,3643,wind,-2,16020639,41166860
,,,,,10640,solar,0,16493549,40693950
,,,,,2762,solar,0,16995909,40191590
,,,,,2931,wind,0,17024036,40163463
,,,,,11619,wind,0,17094154,40093345
,,,,,6345,wind,0,17159597,40027902
,,,,,6544,wind,0,17239653,39947846
,,,,,3131,wind,0,17265921,39921578
,,,,,15523,wind,0,17289198,39898301
,,,,,6335,wind,0,17373901,39813598
,,,,,6749,wind,-2,17373901,39813598
,,,,,4341,wind,0,17386154,39801345
,,,,,17143,solar,0,17892694,39294805
,,,,,10921,solar,0,18424219,38763280
,,,,,14920,solar,0,18938074,38249425
,,,,,5468,wind,-2,18938074,38249425
,,,,,9846,wind,0,18972359,38215140
,,,,,9546,wind,0,19014357,38173142
,,,,,10526,wind,0,19056987,38130512
,,,,,5441,wind,0,19098934,38088565
,,,,,15548,wind,0,19110576,38076923
,,,,,10618,solar,-2,19110576,38076923
,,,,,16631,wind,0,19160250,38027249
,,,,,4820,solar,0,19699850,37487649
,,,,,13316,solar,0,20252465,36935034
,,,,,10726,wind,0,20300764,36886735
,,,,,11530,wind,0,20471201,36716298
,,,,,2945,solar,0,20956461,36261666
,,,,,3023,wind,0,21003911,36216116
,,,,,12248,wind,-2,21003911,36216116
,,,,,12953,wind,0,21048667,36176759
,,,,,10823,wind,0,21125819,36107402
,,,,,18054,wind,-2,21125819,36107402
,,,,,13819,solar,0,21653639,35721655
,,,,,15658,wind,0,21690294,35689388
,,,,,8946,wind,0,21728357,35654584
,,,,,10430,wind,0,21806720,35582925
,,,,,11258,wind,0,21832954,35559962
,,,,,3033,wind,0,21858061,35535672
,,,,,10144,wind,0,21925834,35473689
,,,,,4944,wind,0,21997931,35404607
,,,,,2656,solar,0,22490411,35060049
,,,,,13818,wind,0,22533209,35021000
,,,,,10539,wind,0,22639105,34924155
,,,,,2853,wind,0,22663279,34901207
,,,,,6230,wind,0,22686717,34879113
,,,,,11847,wind,-2,22686717,34879113
,,,,,3032,wind,0,22708520,34857961
,,,,,6336,wind,0,22749496,34819491
,,,,,12640,wind,-2,22749496,34819491
,,,,,8545,wind,0,22835180,34741123
,,,,,14751,wind,0,22887780,34696744
,,,,,5338,solar,0,23358220,34432384
,,,,,15138,wind,0,23377281,34417401
,,,,,10737,wind,0,23499147,34318884
,,,,,12333,wind,0,23512111,34308586
,,,,,4650,wind,0,23548953,34275415
,,,,,8845,wind,0,23594680,34237171
,,,,,9965,wind,0,23641826,34199040
,,,,,7849,wind,0,23676051,34170128
,,,,,10549,wind,0,23678192,34168644
,,,,,10124,solar,0,24198412,33919435
,,,,,7342,wind,0,24225458,33895399
,,,,,10328,wind,0,24295993,33836426
,,,,,5644,solar,0,24778213,33623945
,,,,,12649,wind,0,24820120,33591626
,,,,,6667,wind,0,24867041,33552017
,,,,,9366,solar,-2,24867041,33552017
,,,,,15148,wind,0,24892535,33531851
,,,,,4833,wind,-2,24892535,33531851
,,,,,5920,solar,0,25444485,33277386
,,,,,12148,wind,0,25468831,33257848
,,,,,14136,wind,0,25469380,33257504
,,,,,4740,solar,0,25940295,33052935
,,,,,12436,wind,-2,25940295,33052935
,,,,,1756,wind,0,25984565,33012445
,,,,,18353,solar,0,26509250,32763275
,,,,,5230,wind,-2,26509250,32763275
,,,,,11225,solar,0,27018260,32566361
,,,,,4541,wind,0,27046426,32540425
,,,,,3055,solar,0,27537576,32373384
,,,,,9366,wind,-2,27537576,32373384
,,,,,13837,wind,-2,27537576,32373384
,,,,,13725,solar,0,28022076,32195259
,,,,,9049,wind,0,28036364,32184383
,,,,,6138,wind,0,28076422,32149839
,,,,,6527,wind,0,28132626,32101560
,,,,,7729,wind,0,28137646,32096697
,,,,,13461,solar,0,28637251,31916671
,,,,,2823,wind,0,28690933,31869711
,,,,,2457,solar,0,29183508,31752261
,,,,,15841,wind,0,29209293,31734371
,,,,,17441,solar,0,29732743,31589676
,,,,,10928,wind,0,29797687,31543261
,,,,,2928,wind,0,29822698,31520791
,,,,,10768,solar,0,30334653,31384393
,,,,,15423,solar,0,30824093,31250177
,,,,,9844,wind,0,30833085,31243421
,,,,,14549,solar,0,31328795,31105353
,,,,,7334,solar,0,31780235,30987975
,,,,,11245,wind,0,31821549,30958498
,,,,,10821,wind,0,31885104,30913086
,,,,,12744,wind,0,31916824,30890531
,,,,,10529,wind,-2,31916824,30890531
,,,,,3941,wind,0,31979670,30835714
,,,,,10317,solar,0,32529435,30688822
,,,,,8418,wind,-2,32529435,30688822
,,,,,4849,wind,0,32571776,30652994
,,,,,15852,wind,0,32654956,30596961
,,,,,2423,wind,0,32713367,30544428
,,,,,4127,solar,0,33226367,30418620
,,,,,3062,solar,0,33728347,30294080
,,,,,12662,solar,0,34228902,30157831
,,,,,2649,wind,0,34256253,30133651
,,,,,10029,wind,-2,34256253,30133651
,,,,,13327,wind,0,34310849,30095379
,,,,,10439,solar,0,34782619,29969886
,,,,,5434,wind,-2,34782619,29969886
,,,,,12853,solar,0,35267309,29838144
,,,,,10366,wind,0,35304830,29811343
,,,,,2946,solar,0,35790280,29721744
,,,,,3624,wind,0,35827907,29689436
,,,,,6664,wind,0,35866615,29661209
,,,,,6363,wind,0,35910895,29628953
,,,,,10245,wind,0,35968373,29587796
,,,,,12423,wind,-2,35968373,29587796
,,,,,7467,wind,0,36012454,29555684
,,,,,11930,wind,0,36048624,29531212
,,,,,14042,solar,0,36537684,29441280
,,,,,9738,solar,0,36994254,29354874
,,,,,7119,wind,0,37028942,29329292
,,,,,6238,solar,0,37507267,29245251
,,,,,7121,wind,0,37569919,29196015
,,,,,5948,solar,0,38053944,29111622
,,,,,11547,solar,0,38530559,29023030
,,,,,11143,wind,0,38603996,28973158
,,,,,11434,wind,0,38674428,28925324
,,,,,13642,wind,0,38698781,28909334
,,,,,2152,wind,0,38755166,28862714
,,,,,16059,solar,-2,38755166,28862714
,,,,,11037,wind,0,38833039,28809839
,,,,,14434,wind,0,38856786,28794259
,,,,,16759,wind,0,38913263,28756223
,,,,,10640,solar,-2,38913263,28756223
,,,,,10343,wind,-2,38913263,28756223
,,,,,6427,wind,0,38957662,28721198
,,,,,12432,wind,0,38990945,28698695
,,,,,5165,solar,0,39496155,28612304
,,,,,7836,wind,0,39566166,28557299
,,,,,15044,wind,0,39582377,28546795
,,,,,13749,wind,-2,39582377,28546795
,,,,,10139,wind,0,39707178,28457463
,,,,,10366,wind,-2,39707178,28457463
,,,,,6146,wind,0,39747602,28425504
,,,,,3923,solar,0,40277417,28334821
,,,,,12716,wind,0,40360730,28275046
,,,,,5541,wind,0,40389490,28252106
,,,,,3136,wind,0,40410197,28233724
,,,,,6148,wind,0,40464172,28191231
,,,,,11253,solar,0,40940882,28103931
,,,,,5720,wind,0,40972370,28080695
,,,,,11134,wind,0,41088165,28001990
,,,,,2556,wind,-2,41088165,28001990
,,,,,6541,wind,0,41128688,27969954
,,,,,5345,wind,-2,41128688,27969954
,,,,,12342,wind,0,41178529,27936155
,,,,,10843,solar,0,41653054,27848378
,,,,,17852,solar,0,42129574,27770706
,,,,,5557,solar,0,42625284,27715895
,,,,,12656,solar,0,43115579,27655511
,,,,,15860,solar,0,43631429,27591835
,,,,,9543,wind,0,43711486,27538843
,,,,,3661,solar,-2,43711486,27538843
,,,,,4128,wind,0,43759534,27499730
,,,,,3155,wind,0,43795410,27471500
,,,,,16260,wind,-2,43795410,27471500
,,,,,1557,solar,0,44304515,27418591
,,,,,3427,solar,0,44811055,27366809
,,,,,16435,solar,0,45325860,27303053
,,,,,5237,solar,0,45795350,27253072
,,,,,7045,wind,0,45795350,27253072
,,,,,14931,wind,0,45830513,27231870
,,,,,10238,wind,-2,45830513,27231870
,,,,,11338,wind,0,45866409,27209701
,,,,,16256,wind,0,45892419,27193781
,,,,,13362,wind,0,45917896,27179541
,,,,,7543,wind,0,45929962,27170113
,,,,,12335,solar,-2,45929962,27170113
,,,,,6049,wind,0,45971745,27141681
,,,,,5139,wind,0,46049092,27079190
,,,,,14119,wind,0,46095061,27048570
,,,,,9653,wind,0,46123540,27030974
,,,,,10543,wind,0,46198623,26981293
,,,,,13736,solar,0,46681033,26921201
,,,,,4742,wind,0,46700635,26904444
,,,,,14240,wind,0,46707453,26900816
,,,,,15624,solar,0,47205348,26838311
,,,,,11754,wind,0,47252668,26811392
,,,,,13934,wind,-2,47252668,26811392
,,,,,11646,wind,0,47301551,26781096
,,,,,5630,wind,0,47340115,26752561
,,,,,14719,wind,0,47380237,26725848
,,,,,8053,solar,0,47859227,26670724
,,,,,15945,wind,0,47890975,26650401
,,,,,17444,solar,-2,47890975,26650401
,,,,,8450,wind,-2,47890975,26650401
,,,,,2460,solar,0,48390105,26598349
,,,,,5734,solar,0,48858740,26545479
,,,,,9648,wind,-2,48858740,26545479
,,,,,7541,wind,0,48884007,26526562
,,,,,11455,solar,0,49369362,26468143
,,,,,10917,wind,0,49448085,26415259
,,,,,7729,wind,-2,49448085,26415259
,,,,,11041,wind,-2,49448085,26415259
,,,,,7734,wind,-2,49448085,26415259
,,,,,10322,solar,0,49979420,26349491
,,,,,5722,solar,0,50519685,26289006
,,,,,10930,solar,0,51013875,26245791
,,,,,2954,solar,0,51504740,26217963
,,,,,5846,solar,0,51990950,26188674
,,,,,14362,wind,0,52020534,26173101
,,,,,9738,solar,-2,52020534,26173101
,,,,,3130,wind,0,52049319,26150126
,,,,,5337,solar,0,52519949,26120916
,,,,,15456,wind,-2,52519949,26120916
,,,,,9446,wind,0,52567427,26091282
,,,,,10921,solar,-2,52567427,26091282
,,,,,5535,wind,0,52594880,26071708
,,,,,10122,solar,0,53126690,26036580
,,,,,5237,solar,-2,53126690,26036580
,,,,,3256,solar,0,53618980,26009218
,,,,,17855,wind,0,53695540,25964672
,,,,,10835,wind,0,53794565,25906756
,,,,,9953,wind,0,53805308,25900795
,,,,,12958,solar,0,54297503,25867768
,,,,,12360,wind,0,54319699,25856409
,,,,,14862,solar,0,54830134,25824189
,,,,,6339,wind,0,54856234,25805543
,,,,,15159,solar,0,55362109,25772602
,,,,,4938,wind,0,55390560,25749879
,,,,,15537,wind,-2,55390560,25749879
,,,,,15531,solar,0,55876010,25719275
,,,,,4669,wind,0,55963184,25655367
,,,,,12331,wind,0,56033024,25614560
,,,,,11640,wind,-2,56033024,25614560
,,,,,4355,wind,0,56071974,25585697
,,,,,10351,solar,0,56542224,25556332
,,,,,11552,wind,0,56586152,25533059
,,,,,15726,solar,0,57082907,25501195
,,,,,11427,wind,0,57160670,25455752
,,,,,9960,solar,0,57659990,25424836
34,96.49679059453271,-2060388.413062226,46,0.3086038503734768,,,,,
,,,,,11853,wind,0,17670,57169829
,,,,,8668,wind,0,78359,57109140
,,,,,2762,solar,0,580719,56606780
,,,,,3643,wind,0,614755,56572744
,,,,,14545,wind,0,618608,56568891
,,,,,12436,wind,0,659199,56528300
,,,,,12920,wind,0,705745,56481754
,,,,,6749,wind,0,727207,56460292
,,,,,4541,wind,0,755374,56432125
,,,,,5948,wind,0,817167,56370332
,,,,,2524,wind,0,867570,56319929
,,,,,5237,wind,0,933522,56253977
,,,,,9447,solar,0,1393417,55794082
,,,,,8749,solar,0,1860817,55326682
,,,,,14057,solar,0,2351682,54835817
,,,,,7145,wind,0,2351682,54835817
,,,,,9146,wind,0,2403071,54784428
,,,,,16156,wind,0,2434905,54752594
,,,,,10618,solar,0,2981060,54206439
,,,,,12248,wind,0,2986794,54200705
,,,,,9366,wind,0,3028376,54159123
,,,,,3522,wind,0,3079078,54108421
,,,,,17843,wind,0,3113096,54074403
,,,,,12945,wind,0,3150984,54036515
,,,,,13837,wind,0,3174199,54013300
,,,,,9965,wind,0,3221346,53966153
